Rank,Category,Similarity Score,Matched Skills,Missing Skills
2336,PUBLIC-RELATIONS,1.64,[],"['data science', 'spark', 'machine learning']"
2337,CONSTRUCTION,1.63,[],"['data science', 'spark', 'machine learning']"
2338,AVIATION,1.63,[],"['data science', 'spark', 'machine learning']"
2339,HEALTHCARE,1.63,[],"['data science', 'spark', 'machine learning']"
2340,FINANCE,1.63,[],"['data science', 'spark', 'machine learning']"
2341,CHEF,1.63,[],"['data science', 'spark', 'machine learning']"
2342,FINANCE,1.62,[],"['data science', 'spark', 'machine learning']"
2343,DIGITAL-MEDIA,1.62,[],"['data science', 'spark', 'machine learning']"
2344,AVIATION,1.62,[],"['data science', 'spark', 'machine learning']"
2345,DIGITAL-MEDIA,1.61,[],"['data science', 'spark', 'machine learning']"
2346,ADVOCATE,1.61,[],"['data science', 'spark', 'machine learning']"
2347,CONSTRUCTION,1.6,[],"['data science', 'spark', 'machine learning']"
2348,PUBLIC-RELATIONS,1.6,[],"['data science', 'spark', 'machine learning']"
2349,CONSULTANT,1.59,[],"['data science', 'spark', 'machine learning']"
2350,INFORMATION-TECHNOLOGY,1.59,[],"['data science', 'spark', 'machine learning']"
2351,PUBLIC-RELATIONS,1.59,[],"['data science', 'spark', 'machine learning']"
2352,CHEF,1.59,[],"['data science', 'spark', 'machine learning']"
2353,PUBLIC-RELATIONS,1.58,[],"['data science', 'spark', 'machine learning']"
2354,CHEF,1.58,[],"['data science', 'spark', 'machine learning']"
2355,ACCOUNTANT,1.58,[],"['data science', 'spark', 'machine learning']"
2356,CHEF,1.57,[],"['data science', 'spark', 'machine learning']"
2357,INFORMATION-TECHNOLOGY,1.56,[],"['data science', 'spark', 'machine learning']"
2358,HEALTHCARE,1.56,[],"['data science', 'spark', 'machine learning']"
2359,PUBLIC-RELATIONS,1.55,[],"['data science', 'spark', 'machine learning']"
2360,CHEF,1.55,[],"['data science', 'spark', 'machine learning']"
2361,ARTS,1.55,[],"['data science', 'spark', 'machine learning']"
2362,CONSTRUCTION,1.54,[],"['data science', 'spark', 'machine learning']"
2363,TEACHER,1.54,[],"['data science', 'spark', 'machine learning']"
2364,ENGINEERING,1.54,[],"['data science', 'spark', 'machine learning']"
2365,FITNESS,1.53,[],"['data science', 'spark', 'machine learning']"
2366,ACCOUNTANT,1.52,[],"['data science', 'spark', 'machine learning']"
2367,ENGINEERING,1.52,[],"['data science', 'spark', 'machine learning']"
2368,FITNESS,1.52,[],"['data science', 'spark', 'machine learning']"
2369,DESIGNER,1.52,[],"['data science', 'spark', 'machine learning']"
2370,SALES,1.51,[],"['data science', 'spark', 'machine learning']"
2371,BPO,1.51,[],"['data science', 'spark', 'machine learning']"
2372,APPAREL,1.51,[],"['data science', 'spark', 'machine learning']"
2373,DIGITAL-MEDIA,1.51,[],"['data science', 'spark', 'machine learning']"
2374,APPAREL,1.5,[],"['data science', 'spark', 'machine learning']"
2375,CHEF,1.5,[],"['data science', 'spark', 'machine learning']"
2376,CHEF,1.5,[],"['data science', 'spark', 'machine learning']"
2377,INFORMATION-TECHNOLOGY,1.5,[],"['data science', 'spark', 'machine learning']"
2378,AVIATION,1.49,[],"['data science', 'spark', 'machine learning']"
2379,CONSTRUCTION,1.49,[],"['data science', 'spark', 'machine learning']"
2380,CONSTRUCTION,1.48,[],"['data science', 'spark', 'machine learning']"
2381,CHEF,1.48,[],"['data science', 'spark', 'machine learning']"
2382,ARTS,1.48,[],"['data science', 'spark', 'machine learning']"
2383,CHEF,1.47,[],"['data science', 'spark', 'machine learning']"
2384,BANKING,1.47,[],"['data science', 'spark', 'machine learning']"
2385,PUBLIC-RELATIONS,1.46,[],"['data science', 'spark', 'machine learning']"
2386,AVIATION,1.45,[],"['data science', 'spark', 'machine learning']"
2387,ACCOUNTANT,1.45,[],"['data science', 'spark', 'machine learning']"
2388,CONSTRUCTION,1.45,[],"['data science', 'spark', 'machine learning']"
2389,ENGINEERING,1.44,[],"['data science', 'spark', 'machine learning']"
2390,ACCOUNTANT,1.44,[],"['data science', 'spark', 'machine learning']"
2391,BANKING,1.43,[],"['data science', 'spark', 'machine learning']"
2392,FITNESS,1.43,[],"['data science', 'spark', 'machine learning']"
2393,AUTOMOBILE,1.43,[],"['data science', 'spark', 'machine learning']"
2394,CHEF,1.43,[],"['data science', 'spark', 'machine learning']"
2395,ARTS,1.43,[],"['data science', 'spark', 'machine learning']"
2396,CHEF,1.43,[],"['data science', 'spark', 'machine learning']"
2397,ENGINEERING,1.42,[],"['data science', 'spark', 'machine learning']"
2398,PUBLIC-RELATIONS,1.42,[],"['data science', 'spark', 'machine learning']"
2399,CHEF,1.42,[],"['data science', 'spark', 'machine learning']"
2400,DESIGNER,1.41,[],"['data science', 'spark', 'machine learning']"
2401,FITNESS,1.4,[],"['data science', 'spark', 'machine learning']"
2402,DESIGNER,1.4,[],"['data science', 'spark', 'machine learning']"
2403,HEALTHCARE,1.4,[],"['data science', 'spark', 'machine learning']"
2404,CHEF,1.4,[],"['data science', 'spark', 'machine learning']"
2405,BANKING,1.4,[],"['data science', 'spark', 'machine learning']"
2406,DESIGNER,1.4,[],"['data science', 'spark', 'machine learning']"
2407,ARTS,1.39,[],"['data science', 'spark', 'machine learning']"
2408,PUBLIC-RELATIONS,1.39,[],"['data science', 'spark', 'machine learning']"
2409,APPAREL,1.39,[],"['data science', 'spark', 'machine learning']"
2410,CHEF,1.39,[],"['data science', 'spark', 'machine learning']"
2411,CONSULTANT,1.38,[],"['data science', 'spark', 'machine learning']"
2412,PUBLIC-RELATIONS,1.38,[],"['data science', 'spark', 'machine learning']"
2413,FITNESS,1.37,[],"['data science', 'spark', 'machine learning']"
2414,FITNESS,1.37,[],"['data science', 'spark', 'machine learning']"
2415,BANKING,1.37,[],"['data science', 'spark', 'machine learning']"
2416,CHEF,1.37,[],"['data science', 'spark', 'machine learning']"
2417,DIGITAL-MEDIA,1.36,[],"['data science', 'spark', 'machine learning']"
2418,DESIGNER,1.35,[],"['data science', 'spark', 'machine learning']"
2419,SALES,1.34,[],"['data science', 'spark', 'machine learning']"
2420,CONSTRUCTION,1.34,[],"['data science', 'spark', 'machine learning']"
2421,DESIGNER,1.32,[],"['data science', 'spark', 'machine learning']"
2422,FITNESS,1.31,[],"['data science', 'spark', 'machine learning']"
2423,DIGITAL-MEDIA,1.3,[],"['data science', 'spark', 'machine learning']"
2424,AGRICULTURE,1.3,[],"['data science', 'spark', 'machine learning']"
2425,CHEF,1.29,[],"['data science', 'spark', 'machine learning']"
2426,ARTS,1.29,[],"['data science', 'spark', 'machine learning']"
2427,CONSULTANT,1.29,[],"['data science', 'spark', 'machine learning']"
2428,DESIGNER,1.28,[],"['data science', 'spark', 'machine learning']"
2429,ACCOUNTANT,1.28,[],"['data science', 'spark', 'machine learning']"
2430,FITNESS,1.27,[],"['data science', 'spark', 'machine learning']"
2431,ARTS,1.26,[],"['data science', 'spark', 'machine learning']"
2432,DESIGNER,1.26,[],"['data science', 'spark', 'machine learning']"
2433,ENGINEERING,1.25,[],"['data science', 'spark', 'machine learning']"
2434,TEACHER,1.25,[],"['data science', 'spark', 'machine learning']"
2435,CONSTRUCTION,1.25,[],"['data science', 'spark', 'machine learning']"
2436,ARTS,1.24,[],"['data science', 'spark', 'machine learning']"
2437,BANKING,1.24,[],"['data science', 'spark', 'machine learning']"
2438,APPAREL,1.23,[],"['data science', 'spark', 'machine learning']"
2439,ENGINEERING,1.23,[],"['data science', 'spark', 'machine learning']"
2440,CONSULTANT,1.22,[],"['data science', 'spark', 'machine learning']"
2441,ENGINEERING,1.19,[],"['data science', 'spark', 'machine learning']"
2442,AGRICULTURE,1.18,[],"['data science', 'spark', 'machine learning']"
2443,AUTOMOBILE,1.17,[],"['data science', 'spark', 'machine learning']"
2444,ARTS,1.16,[],"['data science', 'spark', 'machine learning']"
2445,CONSTRUCTION,1.16,[],"['data science', 'spark', 'machine learning']"
2446,DIGITAL-MEDIA,1.11,[],"['data science', 'spark', 'machine learning']"
2447,AVIATION,1.1,[],"['data science', 'spark', 'machine learning']"
2448,HEALTHCARE,1.05,[],"['data science', 'spark', 'machine learning']"
2449,CONSULTANT,1.05,[],"['data science', 'spark', 'machine learning']"
2450,INFORMATION-TECHNOLOGY,1.04,[],"['data science', 'spark', 'machine learning']"
2451,DESIGNER,1.02,[],"['data science', 'spark', 'machine learning']"
2452,ARTS,1.02,[],"['data science', 'spark', 'machine learning']"
2453,BUSINESS-DEVELOPMENT,1.02,[],"['data science', 'spark', 'machine learning']"
2454,DIGITAL-MEDIA,1.01,[],"['data science', 'spark', 'machine learning']"
2455,ENGINEERING,0.99,[],"['data science', 'spark', 'machine learning']"
2456,CHEF,0.98,[],"['data science', 'spark', 'machine learning']"
2457,CONSTRUCTION,0.95,[],"['data science', 'spark', 'machine learning']"
2458,TEACHER,0.95,[],"['data science', 'spark', 'machine learning']"
2459,DESIGNER,0.95,[],"['data science', 'spark', 'machine learning']"
2460,BUSINESS-DEVELOPMENT,0.95,[],"['data science', 'spark', 'machine learning']"
2461,ARTS,0.94,[],"['data science', 'spark', 'machine learning']"
2462,DESIGNER,0.94,[],"['data science', 'spark', 'machine learning']"
2463,CHEF,0.93,[],"['data science', 'spark', 'machine learning']"
2464,DIGITAL-MEDIA,0.92,[],"['data science', 'spark', 'machine learning']"
2465,DESIGNER,0.91,[],"['data science', 'spark', 'machine learning']"
2466,DESIGNER,0.91,[],"['data science', 'spark', 'machine learning']"
2467,ADVOCATE,0.91,[],"['data science', 'spark', 'machine learning']"
2468,DESIGNER,0.9,[],"['data science', 'spark', 'machine learning']"
2469,DESIGNER,0.89,[],"['data science', 'spark', 'machine learning']"
2470,PUBLIC-RELATIONS,0.89,[],"['data science', 'spark', 'machine learning']"
2471,ACCOUNTANT,0.87,[],"['data science', 'spark', 'machine learning']"
2472,ENGINEERING,0.86,[],"['data science', 'spark', 'machine learning']"
2473,DESIGNER,0.78,[],"['data science', 'spark', 'machine learning']"
2474,ARTS,0.77,[],"['data science', 'spark', 'machine learning']"
2475,HEALTHCARE,0.75,[],"['data science', 'spark', 'machine learning']"
2476,TEACHER,0.69,[],"['data science', 'spark', 'machine learning']"
2477,ARTS,0.62,[],"['data science', 'spark', 'machine learning']"
2478,CHEF,0.61,[],"['data science', 'spark', 'machine learning']"
2479,PUBLIC-RELATIONS,0.6,[],"['data science', 'spark', 'machine learning']"
2480,AVIATION,0.56,[],"['data science', 'spark', 'machine learning']"
2481,CONSTRUCTION,0.51,[],"['data science', 'spark', 'machine learning']"
2482,AGRICULTURE,0.48,[],"['data science', 'spark', 'machine learning']"
2483,FITNESS,0.41,[],"['data science', 'spark', 'machine learning']"
2484,BUSINESS-DEVELOPMENT,0.0,[],"['data science', 'spark', 'machine learning']"
